original_class,predicted_class,num_iteration,confidence
448,265,0,0.6087608933448792
448,686,0,0.35743680596351624
448,921,0,0.8975967764854431
448,524,0,0.5285878777503967
448,610,0,0.08238193392753601
448,690,0,0.11890408396720886
448,491,0,0.7519770264625549
448,660,0,0.3290386497974396
470,731,0,0.5363977551460266
470,846,0,0.9114643335342407
470,635,1,0.4089120626449585
470,480,0,0.08643607795238495
470,651,0,0.3098819851875305
470,838,0,0.4008314311504364
470,631,0,0.6323129534721375
470,663,0,0.2500394880771637
470,406,0,0.5149269104003906
470,995,0,0.08136198669672012
470,585,0,0.8044748306274414
470,827,0,0.09496719390153885
470,964,0,0.12583814561367035
470,969,1,0.9910323023796082
470,793,0,0.3577153980731964
470,857,0,0.22954437136650085
470,862,0,0.9797548651695251
470,921,0,0.5141118764877319
470,862,0,0.14643427729606628
470,969,0,0.3995460569858551
470,968,0,0.5699996948242188
470,700,0,0.9359729290008545
470,822,0,0.3710734248161316
470,465,1,0.22791999578475952
470,607,1,0.875048041343689
470,766,0,0.6614546775817871
470,633,0,0.9854841828346252
470,644,1,0.7380124926567078
470,493,0,0.42585355043411255
470,862,0,0.9202286005020142
470,742,0,0.34797877073287964
470,846,0,0.37482210993766785
470,158,0,0.31500911712646484
470,926,0,0.5260201096534729
470,712,0,0.9840185046195984
470,491,0,0.8885310888290405
470,221,0,0.728183925151825
470,607,0,0.6187121868133545
470,846,1,0.19604849815368652
470,607,0,0.8340279459953308
470,556,0,0.9693608283996582
470,747,0,0.11877837777137756
470,439,0,0.9222107529640198
470,969,0,0.9920715689659119
470,680,0,0.9822355508804321
470,708,0,0.8487398624420166
470,925,0,0.6166542172431946
470,427,0,0.47124823927879333
470,987,0,0.5177159309387207
470,862,2,0.9763147830963135
470,585,0,0.8979097008705139
470,856,0,0.48806270956993103
470,959,0,0.2906457483768463
470,584,0,0.9567930102348328
470,556,0,0.7881582379341125
470,473,0,0.8174175024032593
470,556,0,0.7602614760398865
470,862,0,0.9878087043762207
470,641,0,0.6907166242599487
470,957,0,0.26676952838897705
470,653,0,0.9781914353370667
470,739,0,0.9993689656257629
470,631,0,0.8150904774665833
470,816,0,0.4192107021808624
470,678,0,0.9877145290374756
470,927,0,0.5349290370941162
470,969,0,0.9699555039405823
470,601,0,0.2704100012779236
470,653,0,0.6902455687522888
470,860,0,0.4110647737979889
470,311,0,0.07124334573745728
470,766,0,0.6939123272895813
470,556,0,0.9595447778701782
470,782,0,0.2540622651576996
470,598,0,0.3689705729484558
470,615,1,0.13907793164253235
470,585,0,0.5852695107460022
470,641,0,0.2308320850133896
470,584,0,0.9160593152046204
470,361,0,0.39303043484687805
470,228,0,0.33248457312583923
470,819,0,0.3274763822555542
470,969,0,0.9497817158699036
470,862,0,0.4526953101158142
470,862,0,0.5552873611450195
470,356,0,0.3530052900314331
470,73,0,0.9919180274009705
470,819,0,0.11098821461200714
470,631,0,0.5907485485076904
470,925,0,0.36906880140304565
470,846,0,0.32931849360466003
470,399,0,0.9997112154960632
470,891,0,0.9977582097053528
470,969,0,0.8648473620414734
470,862,0,0.9996362924575806
470,907,0,0.12411192804574966
470,78,0,0.6496635675430298
470,686,0,0.5855239629745483
470,969,0,0.5609868168830872
470,862,0,0.12400835752487183
817,586,0,0.497869610786438
817,625,0,0.6618854403495789
817,408,0,0.5347233414649963
817,751,0,0.6794658303260803
817,675,0,0.2423170953989029
817,714,0,0.08962807804346085
817,511,0,0.36517924070358276
817,751,0,0.6634002923965454
817,814,0,0.9957733750343323
817,751,0,0.7169390320777893
817,395,0,0.7360214591026306
817,751,0,0.5285819172859192
817,854,0,0.9860842823982239
817,473,0,0.8253355026245117
817,432,0,0.5364009141921997
817,627,0,0.47189465165138245
817,482,0,0.44959715008735657
817,865,0,0.16816303133964539
817,511,0,0.6610802412033081
817,491,0,0.9593903422355652
817,488,0,0.26639601588249207
817,64,0,0.40263140201568604
817,511,0,0.8554080724716187
817,856,0,0.7234760522842407
817,814,0,0.6033667325973511
817,408,0,0.6366016864776611
817,408,0,0.6912904977798462
817,660,0,0.33987000584602356
817,491,0,0.9669255614280701
817,408,0,0.8687604069709778
817,751,0,0.9806756377220154
817,502,0,0.5176611542701721
817,511,0,0.5704975128173828
817,625,0,0.7593708634376526
817,814,0,0.8995755910873413
817,511,0,0.7931397557258606
817,753,0,0.477664053440094
817,408,0,0.776072084903717
817,510,0,0.501023530960083
817,408,0,0.9951103329658508
817,409,0,0.12715506553649902
817,586,0,0.8278855085372925
817,491,0,0.6022916436195374
817,511,0,0.7203798294067383
817,511,0,0.9783758521080017
817,511,0,0.9330238103866577
817,902,0,0.30708590149879456
817,895,0,0.4568941295146942
817,408,0,0.891750156879425
817,812,0,0.9933146834373474
817,511,0,0.6386216282844543
817,751,0,0.8287824988365173
817,511,0,0.7537611722946167
817,438,0,0.4080559313297272
817,511,0,0.7031399011611938
817,407,0,0.9913429021835327
817,751,0,0.8967536687850952
817,482,0,0.8946630954742432
817,751,0,0.52348393201828
817,814,0,0.3134537935256958
817,751,0,0.8408083915710449
817,751,0,0.6441237330436707
817,491,0,0.8870373964309692
817,812,0,0.9167597889900208
817,751,0,0.979295015335083
817,408,0,0.7637661099433899
817,751,0,0.7579590678215027
817,891,0,0.4468820095062256
817,727,0,0.6513959765434265
817,865,0,0.1845020055770874
817,814,0,0.44165799021720886
817,705,0,0.4160135090351105
817,408,0,0.6687771081924438
817,609,0,0.9414913654327393
817,408,0,0.409399151802063
817,751,0,0.822377622127533
817,810,0,0.21108174324035645
817,901,0,0.37533292174339294
817,814,0,0.35669150948524475
817,625,0,0.848530113697052
817,712,0,0.11969465017318726
817,675,0,0.20997975766658783
817,751,0,0.9836903214454651
817,482,0,0.4206101596355438
817,586,0,0.989346981048584
817,573,0,0.7610138654708862
817,726,0,0.9804702997207642
817,630,0,0.4075488746166229
817,675,0,0.2690892815589905
817,408,0,0.3132762312889099
817,468,0,0.8586782217025757
817,692,0,0.8910623788833618
817,902,0,0.2163100391626358
817,856,0,0.3638002276420593
817,860,0,0.1435510367155075
817,408,0,0.2401222139596939
817,802,0,0.19623668491840363
817,408,0,0.9889211654663086
817,902,0,0.5300479531288147
817,763,0,0.12898457050323486
821,975,0,0.34071019291877747
821,594,2,0.0547456368803978
821,912,0,0.6260520815849304
821,978,2,0.3823145031929016
821,847,0,0.41831308603286743
821,843,1,0.2612743377685547
821,912,0,0.2776387333869934
821,556,0,0.8788231611251831
821,979,1,0.9463301301002502
821,122,1,0.2413850724697113
821,975,0,0.7936510443687439
821,409,0,0.4404935836791992
821,975,0,0.24632112681865692
821,646,0,0.08707045763731003
821,718,0,0.7915987372398376
821,123,0,0.09251473098993301
821,807,2,0.06410682201385498
821,718,0,0.8896452188491821
821,912,0,0.9645253419876099
821,660,0,0.9136691093444824
821,556,1,0.9560361504554749
821,405,1,0.6761898994445801
821,593,1,0.1441091150045395
821,663,0,0.24782706797122955
821,718,0,0.764272928237915
821,488,2,0.19843165576457977
821,718,0,0.20974433422088623
821,724,1,0.24197538197040558
821,540,0,0.9001488089561462
821,450,0,0.953724205493927
821,540,0,0.19364207983016968
821,699,0,0.12076292186975479
821,405,0,0.15166699886322021
821,491,0,0.3205712139606476
821,63,0,0.23431923985481262
821,365,0,0.9436918497085571
821,718,0,0.651441752910614
821,975,0,0.9656881093978882
821,628,0,0.07237072288990021
821,932,0,0.2090553343296051
821,663,0,0.8019592761993408
821,718,0,0.5897589921951294
821,718,1,0.8065880537033081
821,718,0,0.5781911611557007
821,520,0,0.06721258163452148
821,975,0,0.49780336022377014
821,975,1,0.06470874696969986
821,867,0,0.787348747253418
821,554,0,0.9846470355987549
821,506,0,0.7680636644363403
821,403,0,0.9868485927581787
821,525,0,0.9827830791473389
821,912,0,0.3422010540962219
821,888,0,0.1337730437517166
821,718,2,0.6209565997123718
821,525,0,0.7646619081497192
821,564,2,0.4309007227420807
821,727,0,0.6747055649757385
821,164,0,0.24307779967784882
821,718,0,0.7265854477882385
821,562,0,0.35759270191192627
821,718,0,0.770194411277771
821,833,0,0.5553463697433472
821,912,0,0.31308361887931824
821,540,0,0.4692683517932892
821,164,0,0.37231194972991943
821,912,0,0.36516690254211426
821,812,0,0.4090164005756378
821,718,1,0.802767813205719
821,718,0,0.6661950945854187
821,706,2,0.5765347480773926
821,979,0,0.5057385563850403
821,718,2,0.711158275604248
821,812,0,0.3605903685092926
821,839,0,0.27206432819366455
821,891,0,0.13052302598953247
821,705,1,0.5859106183052063
821,718,0,0.6231508851051331
821,978,1,0.6480829119682312
821,718,1,0.7591880559921265
821,554,0,0.5306904911994934
821,847,0,0.4998099207878113
821,34,2,0.3352260887622833
821,148,1,0.9126745462417603
821,698,0,0.22103595733642578
821,975,0,0.14636939764022827
821,974,0,0.4375952482223511
821,556,0,0.22112315893173218
821,718,0,0.7320740222930908
821,540,0,0.9983599781990051
821,540,0,0.27264589071273804
821,421,0,0.974763810634613
821,62,0,0.23674483597278595
821,839,1,0.9481195211410522
821,43,0,0.2431788444519043
821,43,0,0.16330035030841827
821,694,1,0.4124656617641449
821,718,0,0.4098505675792694
821,825,0,0.11622899025678635
821,975,0,0.18234363198280334
687,741,0,0.5617647171020508
687,660,0,0.9919071197509766
687,724,0,0.4146818220615387
687,699,0,0.9195043444633484
687,556,0,0.9515544176101685
687,406,0,0.356812983751297
687,447,0,0.35600534081459045
687,556,0,0.6977871060371399
687,796,0,0.3127441108226776
687,810,0,0.5300366282463074
687,729,0,0.39364033937454224
687,857,0,0.42508095502853394
687,789,0,0.4380096197128296
687,699,0,0.10625902563333511
687,663,0,0.8740382194519043
687,892,0,0.22205351293087006
687,556,0,0.49248045682907104
687,663,0,0.9959006905555725
687,507,0,0.4159215986728668
687,562,0,0.9441255331039429
687,912,0,0.23705333471298218
687,577,0,0.7299684286117554
687,727,0,0.8001450896263123
687,494,0,0.9918714761734009
687,854,0,0.9874191880226135
687,494,0,0.9932913780212402
687,857,0,0.9992085099220276
687,562,0,0.6870420575141907
687,699,0,0.976469099521637
687,810,0,0.28296443819999695
687,856,0,0.3920823335647583
687,577,0,0.40869638323783875
687,663,0,0.25539419054985046
687,891,0,0.800471305847168
687,881,0,0.9363746643066406
687,663,0,0.882779598236084
687,556,0,0.368682324886322
687,540,0,0.10508881509304047
687,884,0,0.5776989459991455
687,857,0,0.979459822177887
687,663,0,0.7782703638076782
687,884,0,0.7287673950195312
687,663,0,0.9049336314201355
687,873,0,0.8409892320632935
687,854,0,0.9982996582984924
687,800,0,0.41705459356307983
687,556,0,0.6487482190132141
687,857,0,0.9894326329231262
687,676,0,0.8205252885818481
687,451,0,0.23861466348171234
687,524,0,0.5552680492401123
687,188,0,0.12774215638637543
687,564,0,0.9992985725402832
687,663,0,0.8783230781555176
687,550,0,0.36010777950286865
687,729,0,0.9981206059455872
687,856,0,0.35922300815582275
687,476,0,0.48051968216896057
687,729,0,0.3691357672214508
687,556,0,0.9888691902160645
687,663,0,0.49513325095176697
687,493,0,0.4421316087245941
687,857,0,0.9979110360145569
687,35,0,0.5813039541244507
687,556,0,0.9915082454681396
687,556,0,0.46841615438461304
687,881,0,0.996679425239563
687,556,0,0.7574172616004944
687,881,0,0.9825044274330139
687,663,0,0.5931261777877808
687,878,0,0.4356726109981537
687,494,0,0.684597909450531
687,699,0,0.9943195581436157
687,421,0,0.31274038553237915
687,663,0,0.957915723323822
687,860,0,0.8569199442863464
687,210,0,0.1672869771718979
687,747,0,0.8137113451957703
687,698,0,0.20747722685337067
687,860,0,0.6525352597236633
687,493,0,0.3727465569972992
687,556,0,0.9850465059280396
687,663,0,0.6467066407203674
687,975,0,0.2432914674282074
687,854,0,0.1417742669582367
687,899,0,0.43522053956985474
687,729,0,0.5286636352539062
687,556,0,0.9994006156921387
687,854,0,0.86134272813797
687,699,0,0.20265382528305054
687,729,0,0.9997658133506775
687,116,0,0.1323741227388382
687,857,0,0.4985477924346924
687,699,0,0.9185920357704163
687,462,0,0.8550489544868469
687,564,0,0.2743774652481079
687,556,0,0.9895205497741699
687,556,0,0.9975628852844238
687,51,0,0.5569102168083191
687,878,0,0.45694419741630554
826,359,0,0.3730940818786621
826,426,0,0.9414882063865662
826,878,0,0.24241392314434052
826,426,0,0.1494494080543518
826,833,0,0.8930813670158386
826,409,0,0.39374005794525146
826,543,0,0.4741816818714142
826,883,0,0.13061939179897308
826,531,1,0.5357149839401245
826,426,0,0.911983847618103
826,409,0,0.6440916657447815
826,451,0,0.9992585778236389
826,310,0,0.128761425614357
826,426,0,0.9202840328216553
826,633,0,0.9967325925827026
826,426,0,0.4841618835926056
826,531,0,0.9956138134002686
826,426,0,0.7781944870948792
826,426,0,0.7253046035766602
826,635,0,0.9794120192527771
826,605,0,0.9778257608413696
826,633,0,0.9389112591743469
826,481,0,0.6484042406082153
826,426,0,0.9611616134643555
826,846,0,0.501096248626709
826,589,0,0.7427142262458801
826,712,0,0.9916542768478394
826,635,0,0.8649438619613647
826,426,0,0.9863436222076416
826,426,0,0.9396544098854065
826,426,0,0.931166410446167
826,940,0,0.1842033565044403
826,633,0,0.9432471394538879
826,531,0,0.9997240900993347
826,426,0,0.2749062776565552
826,426,0,0.9093464016914368
826,758,0,0.9999737739562988
826,426,0,0.9840875267982483
826,426,0,0.9988836646080017
826,635,0,0.9988784193992615
826,531,0,0.4601516127586365
826,426,0,0.9249836206436157
826,633,0,0.9718242287635803
826,451,0,0.9746226072311401
826,531,0,0.3782059848308563
826,426,0,0.9871790409088135
826,635,0,0.9483721852302551
826,409,0,0.7955948114395142
826,426,0,0.9901313781738281
826,426,0,0.8993109464645386
826,426,0,0.9057083129882812
826,590,0,0.9994363188743591
826,426,0,0.6678071618080139
826,126,0,0.37634602189064026
826,426,0,0.8224201202392578
826,426,2,0.8525353074073792
826,426,0,0.8681485056877136
826,409,0,0.4850129187107086
826,116,2,0.083673857152462
826,426,0,0.45854097604751587
826,426,0,0.5845755934715271
826,426,0,0.475127249956131
826,633,0,0.44096770882606506
826,635,0,0.9826431274414062
826,686,0,0.9230730533599854
826,482,0,0.7236234545707703
826,5,0,0.13080880045890808
826,426,0,0.9751473069190979
826,531,0,0.8735330700874329
826,358,0,0.1179012656211853
826,426,0,0.9861987829208374
826,451,0,0.4908844232559204
826,531,0,0.32014191150665283
826,426,1,0.4037880599498749
826,426,0,0.9740419387817383
826,556,0,0.2983752191066742
826,892,0,0.9265612363815308
826,438,0,0.9857006072998047
826,635,0,0.9893733859062195
826,635,0,0.7389745712280273
826,426,0,0.998097836971283
826,892,0,0.6563906669616699
826,916,0,0.21105483174324036
826,409,1,0.6544013023376465
826,893,0,0.2208893746137619
826,426,1,0.7579953670501709
826,426,0,0.996629536151886
826,746,1,0.7737406492233276
826,426,0,0.9782153964042664
826,590,0,0.8156754970550537
826,531,0,0.9957321286201477
826,531,0,0.883489191532135
826,426,0,0.9926013350486755
826,635,0,0.9719180464744568
826,589,0,0.4200393855571747
826,426,1,0.855053722858429
826,473,0,0.8572737574577332
826,426,0,0.9997476935386658
826,633,0,0.9998518228530884
826,409,0,0.5998084545135498
627,408,0,0.9018737077713013
627,404,0,0.36437588930130005
627,830,0,0.8727613091468811
627,766,0,0.9283232092857361
627,413,0,0.856739342212677
627,694,0,0.24954310059547424
627,705,0,0.7646326422691345
627,812,0,0.33410394191741943
627,821,0,0.252112478017807
627,975,0,0.15961286425590515
627,727,0,0.27994000911712646
627,812,0,0.18116506934165955
627,404,0,0.249446302652359
627,675,0,0.2080114334821701
627,817,0,0.7435222268104553
627,727,0,0.654530942440033
627,408,0,0.7450846433639526
627,867,0,0.7685484290122986
627,235,0,0.14643383026123047
627,484,0,0.3404029905796051
627,854,0,0.7187826037406921
627,871,0,0.5432934165000916
627,675,0,0.496635764837265
627,408,0,0.9320086240768433
627,920,0,0.8289305567741394
627,891,0,0.994549572467804
627,727,0,0.8456063866615295
627,466,0,0.2770173251628876
627,491,0,0.4316585063934326
627,413,0,0.4385492503643036
627,975,0,0.3122865557670593
627,727,0,0.14222027361392975
627,705,0,0.354756236076355
627,404,0,0.4518510699272156
627,906,0,0.3407242000102997
627,675,0,0.5225816369056702
627,663,0,0.9885861277580261
627,586,0,0.34373822808265686
627,439,0,0.5004424452781677
627,476,0,0.6038946509361267
627,867,0,0.29926177859306335
627,867,0,0.47065091133117676
627,577,0,0.13778775930404663
627,511,0,0.4648888111114502
627,812,0,0.7701055407524109
627,699,0,0.9260490536689758
627,408,0,0.41706693172454834
627,867,0,0.37966665625572205
627,540,0,0.4928971529006958
627,856,0,0.1664094775915146
627,511,0,0.16332551836967468
627,491,0,0.7420997619628906
627,586,0,0.5946587920188904
627,540,0,0.23656313121318817
627,727,0,0.4521459639072418
627,727,0,0.35005468130111694
627,812,0,0.5171510577201843
627,210,0,0.19358624517917633
627,803,0,0.6352710127830505
627,408,0,0.8696291446685791
627,660,0,0.35021230578422546
627,540,0,0.3080733120441437
627,663,0,0.20525215566158295
627,408,0,0.2875772714614868
627,491,0,0.4479624330997467
627,439,0,0.2536303400993347
627,466,0,0.3570767939090729
627,871,0,0.6952992081642151
627,675,0,0.9365729689598083
627,408,0,0.6449884176254272
627,405,0,0.8891697525978088
627,516,0,0.1432385891675949
627,978,0,0.09337136149406433
627,751,0,0.24052847921848297
627,585,0,0.6571429967880249
627,408,0,0.6520317792892456
627,820,0,0.28634798526763916
627,814,0,0.32746511697769165
627,891,0,0.9926406741142273
627,675,0,0.9646022915840149
627,867,0,0.46780604124069214
627,812,0,0.9682037234306335
627,803,0,0.9803361296653748
627,916,0,0.9031155705451965
627,705,0,0.41604599356651306
627,51,0,0.6729799509048462
627,403,0,0.9029263854026794
627,867,0,0.32104381918907166
627,465,0,0.9618238210678101
627,408,0,0.52134108543396
627,404,0,0.17728054523468018
627,675,0,0.9956703186035156
627,817,0,0.2274492084980011
627,727,0,0.9013745784759521
627,413,0,0.5332654714584351
627,660,0,0.8370910882949829
627,891,0,0.889487087726593
627,540,0,0.5619126558303833
627,675,0,0.23140637576580048
627,856,0,0.20574212074279785
286,278,0,0.7873451709747314
286,891,0,0.961330771446228
286,287,0,0.8840174078941345
286,287,0,0.9995939135551453
286,331,0,0.5156789422035217
286,43,0,0.5550960302352905
286,287,0,0.9796540141105652
286,674,0,0.5574332475662231
286,356,0,0.40997037291526794
286,293,0,0.684529185295105
286,278,0,0.2413407564163208
286,335,0,0.6348317265510559
286,357,0,0.8381929397583008
286,371,0,0.19804160296916962
286,330,0,0.31254711747169495
286,274,0,0.35605859756469727
286,371,0,0.16561520099639893
286,371,0,0.6379782557487488
286,73,0,0.5741172432899475
286,274,0,0.8743480443954468
286,272,0,0.32068559527397156
286,278,1,0.2580567002296448
286,287,0,0.8029921054840088
286,287,0,0.9236055612564087
286,287,0,0.6625126600265503
286,676,0,0.9999972581863403
286,287,0,0.9755837917327881
286,975,0,0.22630061209201813
286,272,0,0.4999462962150574
286,285,0,0.5479913353919983
286,287,0,0.9721075892448425
286,287,0,0.7940914630889893
286,278,0,0.7337589859962463
286,289,0,0.18828774988651276
286,370,1,0.11173371225595474
286,371,0,0.8441428542137146
286,912,0,0.7811456322669983
286,335,0,0.2749188244342804
286,287,0,0.9998912811279297
286,62,0,0.29027411341667175
286,273,0,0.49706152081489563
286,660,0,0.41642799973487854
286,370,0,0.19292312860488892
286,271,0,0.31181490421295166
286,104,0,0.6470279693603516
286,371,0,0.23396767675876617
286,271,0,0.5049020648002625
286,103,0,0.4425283968448639
286,290,0,0.5032592415809631
286,287,0,0.9947879314422607
286,290,0,0.17958061397075653
286,278,0,0.23798441886901855
286,287,0,0.9972028732299805
286,287,0,0.9963357448577881
286,220,0,0.19066545367240906
286,273,0,0.7419865727424622
286,364,0,0.7201075553894043
286,371,0,0.27171602845191956
286,293,1,0.40008145570755005
286,271,1,0.3955855071544647
286,278,0,0.43099817633628845
286,360,0,0.5606999397277832
286,280,0,0.6382887363433838
286,279,0,0.8707452416419983
286,287,0,0.19759784638881683
286,335,1,0.2935723662376404
286,577,0,0.4286445081233978
286,743,0,0.5824978947639465
286,331,0,0.6983658671379089
286,634,0,0.992497444152832
286,280,0,0.45003774762153625
286,380,0,0.5102992057800293
286,289,0,0.7100549340248108
286,291,0,0.9968888163566589
286,524,0,0.10310845077037811
286,291,0,0.973249077796936
286,280,0,0.6827718019485474
286,335,0,0.22473418712615967
286,260,0,0.5876340866088867
286,43,0,0.28470978140830994
286,364,0,0.06709397584199905
286,335,0,0.9974679946899414
286,272,0,0.7094001173973083
286,68,0,0.25751224160194397
286,335,1,0.181590273976326
286,335,0,0.9976142644882202
286,188,0,0.44473502039909363
286,294,0,0.17569155991077423
286,78,0,0.2587047517299652
286,335,0,0.5034265518188477
286,278,0,0.6105324029922485
286,912,0,0.16270598769187927
286,371,0,0.47345471382141113
286,287,0,0.5031000971794128
286,360,0,0.9177393913269043
286,287,0,0.33648180961608887
286,381,0,0.8030505180358887
286,272,0,0.5170328617095947
286,291,1,0.9318188428878784
286,287,0,0.9590915441513062
888,978,0,0.19889552891254425
888,413,0,0.32273170351982117
888,912,0,0.9922454953193665
888,448,0,0.48960283398628235
888,821,0,0.7556755542755127
888,556,0,0.23427599668502808
888,821,0,0.9980450868606567
888,663,0,0.5691144466400146
888,821,0,0.8847408890724182
888,663,0,0.990992546081543
888,976,0,0.2803021967411041
888,821,0,0.9922695159912109
888,979,0,0.4304170608520508
888,821,0,0.8716849684715271
888,197,0,0.6519344449043274
888,663,0,0.9283676743507385
888,405,0,0.29614630341529846
888,979,0,0.9856778979301453
888,821,1,0.795763373374939
888,183,0,0.8157410621643066
888,562,0,0.21005992591381073
888,663,0,0.9435189366340637
888,405,0,0.39547064900398254
888,873,0,0.9957420229911804
888,912,0,0.3775039315223694
888,979,0,0.8168393969535828
888,912,0,0.14657336473464966
888,663,0,0.16947762668132782
888,663,0,0.9494004249572754
888,825,0,0.9929766058921814
888,351,0,0.33441394567489624
888,663,0,0.16251841187477112
888,729,0,0.1074363961815834
888,663,0,0.995730459690094
888,824,0,0.17130671441555023
888,821,0,0.7540386915206909
888,663,0,0.9620678424835205
888,335,0,0.47718295454978943
888,856,0,0.6624547243118286
888,821,0,0.9086867570877075
888,821,0,0.884128987789154
888,663,0,0.7125539779663086
888,727,0,0.3170934021472931
888,491,0,0.4357888102531433
888,663,0,0.8090362548828125
888,574,0,0.06678733974695206
888,975,0,0.7467215061187744
888,708,0,0.1689711958169937
888,662,0,0.16595770418643951
888,821,0,0.3728286921977997
888,912,0,0.25037533044815063
888,821,0,0.19406114518642426
888,525,0,0.6603370308876038
888,663,0,0.8765507340431213
888,912,0,0.6474446654319763
888,663,0,0.2656065821647644
888,663,0,0.3093377351760864
888,126,0,0.1517745554447174
888,980,0,0.19015367329120636
888,978,0,0.15225164592266083
888,663,0,0.7853972315788269
888,525,0,0.17803743481636047
888,996,0,0.08986058831214905
888,718,0,0.7051513195037842
888,821,1,0.5026469230651855
888,821,0,0.6750518083572388
888,345,0,0.2631281316280365
888,821,0,0.3474423885345459
888,288,0,0.40742236375808716
888,821,0,0.8277837038040161
888,663,0,0.9526153802871704
888,821,0,0.7220456600189209
888,821,0,0.5729685425758362
888,821,0,0.2661123275756836
888,821,0,0.9979872703552246
888,821,0,0.9999817609786987
888,556,1,0.30312076210975647
888,525,0,0.923232913017273
888,821,0,0.14120550453662872
888,974,0,0.7712314128875732
888,821,0,0.9907569289207458
888,663,0,0.7796170115470886
888,660,0,0.17077231407165527
888,80,0,0.05402746796607971
888,663,0,0.9849348068237305
888,73,0,0.19117675721645355
888,663,0,0.7794731259346008
888,821,0,0.24378453195095062
888,821,0,0.7463646531105042
888,832,0,0.4278202950954437
888,912,0,0.4895574450492859
888,663,0,0.720621645450592
888,821,0,0.9803460240364075
888,821,0,0.8417834639549255
888,483,0,0.2746971845626831
888,821,0,0.7067669630050659
888,188,0,0.19226232171058655
888,821,0,0.9973942041397095
888,525,0,0.9937509894371033
888,676,0,0.6633055806159973
424,586,0,0.4693963825702667
424,860,0,0.5183385610580444
424,684,0,0.17281579971313477
424,739,0,0.42967286705970764
424,891,0,0.35053330659866333
424,395,0,0.4143979847431183
424,374,0,0.4836905300617218
424,860,0,0.9976479411125183
424,860,0,0.9614041447639465
424,917,0,0.6214871406555176
424,812,0,0.5640661716461182
424,860,0,0.2672610580921173
424,540,0,0.9726914763450623
424,653,0,0.809831976890564
424,206,0,0.3188108801841736
424,906,0,0.8603187203407288
424,423,0,0.9730548858642578
424,590,0,0.33218979835510254
424,766,0,0.25589558482170105
424,699,0,0.7316829562187195
424,857,0,0.25024357438087463
424,423,0,0.5030947327613831
424,186,0,0.3523860275745392
424,860,0,0.8947423696517944
424,860,0,0.6358020901679993
424,865,0,0.23885585367679596
424,408,0,0.5592254996299744
424,860,0,0.932662308216095
424,860,0,0.9669054746627808
424,653,0,0.19817449152469635
424,860,0,0.9983649849891663
424,821,0,0.27257832884788513
424,158,0,0.09102004021406174
424,585,0,0.3681967258453369
424,660,0,0.31958428025245667
424,660,0,0.08804359287023544
424,860,0,0.99826580286026
424,906,0,0.9616407752037048
424,811,0,0.6757333874702454
424,822,0,0.40582388639450073
424,540,0,0.6720360517501831
424,540,0,0.9088600873947144
424,562,0,0.19760826230049133
424,556,0,0.10596930235624313
424,610,0,0.16279172897338867
424,610,0,0.70115065574646
424,501,0,0.7185152769088745
424,461,0,0.8295255899429321
424,856,0,0.08026640862226486
424,456,0,0.3489241898059845
424,747,0,0.10962479561567307
424,540,0,0.4480092227458954
424,781,0,0.3486081063747406
424,633,0,0.18958458304405212
424,483,0,0.12021411210298538
424,675,0,0.3525034189224243
424,860,0,0.9975413084030151
424,743,0,0.1974971890449524
424,188,0,0.28738728165626526
424,540,0,0.30978289246559143
424,771,0,0.5992186069488525
424,860,0,0.9893744587898254
424,449,0,0.8048303127288818
424,860,0,0.9980930685997009
424,699,0,0.2097615748643875
424,739,0,0.9789533019065857
424,906,0,0.5151534676551819
424,419,0,0.549294114112854
424,257,0,0.33287373185157776
424,739,0,0.6027057766914368
424,860,0,0.9225351214408875
424,886,0,0.39813053607940674
424,423,0,0.9136818647384644
424,413,0,0.2571888267993927
424,482,0,0.35389623045921326
424,739,0,0.23386269807815552
424,675,0,0.3391478359699249
424,190,0,0.2014950066804886
424,577,0,0.7969533801078796
424,188,0,0.39489123225212097
424,663,0,0.3962075710296631
424,550,0,0.9226155877113342
424,981,0,0.2776698172092438
424,766,0,0.23678827285766602
424,491,0,0.11332325637340546
424,469,0,0.7465944886207581
424,675,0,0.6786940097808838
424,63,0,0.39280077815055847
424,675,0,0.16531693935394287
424,860,0,0.9353117346763611
424,860,0,0.9908877611160278
424,860,0,0.999108612537384
424,860,0,0.9988757967948914
424,860,0,0.9945127964019775
424,822,0,0.9921941757202148
424,854,0,0.675432562828064
424,689,0,0.5759859681129456
424,423,0,0.2866191565990448
424,540,0,0.8991222381591797
424,762,0,0.7694356441497803
281,287,0,0.2720049321651459
281,280,0,0.5319815874099731
281,339,0,0.8933360576629639
281,285,0,0.3946993947029114
281,335,0,0.8878802061080933
281,912,0,0.13033635914325714
281,267,0,0.19040100276470184
281,919,0,0.6128128170967102
281,280,0,0.302766889333725
281,180,0,0.3370208144187927
281,335,0,0.9538090825080872
281,282,0,0.6245766282081604
281,155,0,0.435517281293869
281,280,0,0.3702571988105774
281,287,0,0.33589524030685425
281,364,0,0.782373309135437
281,293,0,0.3007959723472595
281,285,0,0.5925514698028564
281,285,0,0.30593666434288025
281,183,0,0.23570242524147034
281,653,0,0.17641380429267883
281,599,0,0.19165849685668945
281,282,0,0.27441170811653137
281,335,0,0.9846346974372864
281,285,0,0.8988959789276123
281,619,0,0.08535466343164444
281,174,0,0.31777656078338623
281,776,0,0.12641692161560059
